"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline","1470089","4","64","4","2048","35","0.0","0.983182","0.855409","0.812065","1.838599"
"baseline","1470089","4","64","4","2048","34","0.0","0.982735","0.856095","0.813604","1.838836"
"baseline","1470089","4","64","4","2048","33","0.0","0.982268","0.856803","0.814718","1.839075"
"baseline","1470089","4","64","4","2048","32","0.0","0.98182","0.857519","0.816984","1.839344"
"baseline","1470089","4","64","4","2048","31","0.0","0.98165","0.858221","0.818025","1.839877"
"baseline","1470089","4","64","4","2048","30","0.0","0.981182","0.858963","0.819236","1.840149"
"baseline","1470089","4","64","4","2048","29","0.0","0.980718","0.859699","0.819541","1.840421"
"baseline","1470089","4","64","4","2048","28","0.0","0.980261","0.860475","0.821861","1.84074"
"baseline","1470089","4","64","4","2048","27","0.0","0.979785","0.861238","0.823381","1.841027"
"baseline","1470089","4","64","4","2048","26","0.0","0.979285","0.862021","0.825376","1.841311"
"baseline","1470089","4","64","4","2048","25","0.0","0.97881","0.86278","0.827711","1.841592"
"baseline","1470089","4","64","4","2048","24","0.0","0.978319","0.863583","0.828284","1.841906"
"baseline","1470089","4","64","4","2048","23","0.0","0.9778","0.864331","0.831892","1.842134"
"baseline","1470089","4","64","4","2048","22","0.0","0.977304","0.865096","0.834306","1.842402"
"baseline","1470089","4","64","4","2048","21","0.0","0.976813","0.865859","0.835232","1.842676"
"baseline","1470089","4","64","4","2048","20","0.0","0.976312","0.866652","0.835631","1.842968"
"baseline","1470089","4","64","4","2048","19","0.0","0.975818","0.867412","0.837603","1.843233"
"baseline","1470089","4","64","4","2048","18","0.0","0.975313","0.86819","0.839198","1.843509"
"baseline","1470089","4","64","4","2048","17","0.0","0.97482","0.868967","0.841907","1.843793"
"baseline","1470089","4","64","4","2048","16","0.0","0.974339","0.869751","0.844485","1.844091"
"baseline","1470089","4","64","4","2048","15","0.0","0.973983","0.870552","0.846937","1.844539"
"baseline","1470089","4","64","4","2048","14","0.0","0.973646","0.871205","0.848634","1.844856"
"baseline","1470089","4","64","4","2048","13","0.0","0.973319","0.871858","0.850856","1.845181"
"baseline","1470089","4","64","4","2048","12","0.0","0.972971","0.872567","0.852326","1.845546"
"baseline","1470089","4","64","4","2048","11","0.0","0.972641","0.873234","0.854704","1.845879"
"baseline","1470089","4","64","4","2048","10","0.0","0.972291","0.873933","0.856832","1.846229"
"baseline","1470089","4","64","4","2048","9","0.0","0.971951","0.874609","0.859008","1.846564"
"baseline","1470089","4","64","4","2048","8","0.0","0.971615","0.875288","0.861213","1.84691"
"baseline","1470089","4","64","4","2048","7","0.0","0.97127","0.875941","0.863628","1.847215"
"baseline","1470089","4","64","4","2048","6","0.0","0.970942","0.876574","0.865621","1.84752"
"baseline","1470089","4","64","4","2048","5","0.0","0.970624","0.877212","0.867829","1.847839"
